Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/gpfs/group/home/titusj/1303_larry/20240709_Ast_Neo_Aurora_25um-75umID_FAIMS_CV-50_20mz_DIA_400-1000_50maxIT_800agc_25nce_36m_pilot-2_neuron_bcmk10.raw.dia	/gpfs/group/home/titusj/1303_larry/20240709_Ast_Neo_Aurora_25um-75umID_FAIMS_CV-50_20mz_DIA_400-1000_50maxIT_800agc_25nce_36m_pilot-2_neuron_bcmk11.raw.dia	/gpfs/group/home/titusj/1303_larry/20240709_Ast_Neo_Aurora_25um-75umID_FAIMS_CV-50_20mz_DIA_400-1000_50maxIT_800agc_25nce_36m_pilot-2_neuron_bcmk12.raw.dia	/gpfs/group/home/titusj/1303_larry/20240709_Ast_Neo_Aurora_25um-75umID_FAIMS_CV-50_20mz_DIA_400-1000_50maxIT_800agc_25nce_36m_pilot-2_neuron_bcmk1.raw.dia	/gpfs/group/home/titusj/1303_larry/20240709_Ast_Neo_Aurora_25um-75umID_FAIMS_CV-50_20mz_DIA_400-1000_50maxIT_800agc_25nce_36m_pilot-2_neuron_bcmk2.raw.dia	/gpfs/group/home/titusj/1303_larry/20240709_Ast_Neo_Aurora_25um-75umID_FAIMS_CV-50_20mz_DIA_400-1000_50maxIT_800agc_25nce_36m_pilot-2_neuron_bcmk3.raw.dia	/gpfs/group/home/titusj/1303_larry/20240709_Ast_Neo_Aurora_25um-75umID_FAIMS_CV-50_20mz_DIA_400-1000_50maxIT_800agc_25nce_36m_pilot-2_neuron_bcmk4.raw.dia	/gpfs/group/home/titusj/1303_larry/20240709_Ast_Neo_Aurora_25um-75umID_FAIMS_CV-50_20mz_DIA_400-1000_50maxIT_800agc_25nce_36m_pilot-2_neuron_bcmk5.raw.dia	/gpfs/group/home/titusj/1303_larry/20240709_Ast_Neo_Aurora_25um-75umID_FAIMS_CV-50_20mz_DIA_400-1000_50maxIT_800agc_25nce_36m_pilot-2_neuron_bcmk6.raw.dia	/gpfs/group/home/titusj/1303_larry/20240709_Ast_Neo_Aurora_25um-75umID_FAIMS_CV-50_20mz_DIA_400-1000_50maxIT_800agc_25nce_36m_pilot-2_neuron_bcmk7.raw.dia	/gpfs/group/home/titusj/1303_larry/20240709_Ast_Neo_Aurora_25um-75umID_FAIMS_CV-50_20mz_DIA_400-1000_50maxIT_800agc_25nce_36m_pilot-2_neuron_bcmk8.raw.dia	/gpfs/group/home/titusj/1303_larry/20240709_Ast_Neo_Aurora_25um-75umID_FAIMS_CV-50_20mz_DIA_400-1000_50maxIT_800agc_25nce_36m_pilot-2_neuron_bcmk9.raw.dia
Q9D6R2	Q9D6R2;A0A1L1STE6	IDH3A_MOUSE	Idh3a	Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial	1192.66	1530.8	1443.33	2482.51	1532.34	1988.4	1424.83	1545.3	1209.75	1287.87	709.117	1129.5
Q9D6U8	Q9D6U8	F162A_MOUSE	Fam162a	Protein FAM162A				313.808	474.962							
Q9D6Z1	Q9D6Z1;F7CHQ7;Q3UJZ7;Q3USZ5	NOP56_MOUSE	Nop56	Nucleolar protein 56	1576.9	947.015		390.899		297.757		1026.61			553.803	324.188
Q9D7B6	Q9D7B6;A0A0R4J0P1;A0A1L1SUG2;D3YTT4	ACAD8_MOUSE	Acad8	Isobutyryl-CoA dehydrogenase, mitochondrial	1129.03	1461.33		1008.53	1430.46	1967.47	1875.29	2513.34	2265.56	1205.66	2568.2	1422.7
Q9D7G0	Q9D7G0;G3UXL2;Q3TI27;Q3UPD5;Q3UYQ0	PRPS1_MOUSE	Prps1	Ribose-phosphate pyrophosphokinase 1				223.717								155.405
Q9D7M1	Q9D7M1	GID8_MOUSE	Gid8	Glucose-induced degradation protein 8 homolog				171.781		302.978	411.544					
Q9D7N9	Q9D7N9	APMAP_MOUSE	Apmap	Adipocyte plasma membrane-associated protein	330.423		1206.59	842.535	572.396	671.018	663.423	529.07	627.845	892.755		590.832
Q9D7X3	Q9D7X3;B1AQF4;H3BKL8	DUS3_MOUSE	Dusp3	Dual specificity protein phosphatase 3		226.912		313.846	625.526	411.99	622.758			311.991	707.621	
Q9D7X8	Q9D7X8;A0A0N4SWE8	GGCT_MOUSE	Ggct	Gamma-glutamylcyclotransferase	1302.51	756.411	9092.68	289.58	1853.74	483.675	641.027	404.909	4068.81	540.122	1363.86	603.191
Q9D819	Q9D819;Q3UA53;Q4FK49;Q8BTY3	IPYR_MOUSE	Ppa1	Inorganic pyrophosphatase	5905.45	2334.15	21119.2	3836.51	6327.56	4916.61	6321.23	3817.29	8030.02	4432.57	5398.98	4063.84
Q9D823	Q9D823	RL37_MOUSE	Rpl37	Large ribosomal subunit protein eL37				350.727	93.5928	267.688						
Q9D828;Q9Z1A1	F6QJV5;Q8C2C6;Q9D828;Q9Z1A1	Q9D828_MOUSE;Q9Z1A1_MOUSE	Tfg	PB1 domain-containing protein	844.882	564.588	1261.72	1110.45	1321.35	1218.29	1000.79	1368	763.928	1368.93	899.394	1008.95
Q9D855	Q9D855;Q9CQB4	QCR7_MOUSE	Uqcrb	Cytochrome b-c1 complex subunit 7				1757.4	2628.17	2455.94	1708.42	1019.32		1010.56		360.628
Q9D880	Q9D880	TIM50_MOUSE	Timm50	Mitochondrial import inner membrane translocase subunit TIM50	126.993			279.829	270.299	364.323				269.3		
Q9D883	Q9D883;A0A494B947;G3UW94;Q14C24	U2AF1_MOUSE	U2af1	Splicing factor U2AF 35 kDa subunit	1255.3	1246.18		989.156	407.425	356.713	632.154	819.965	896.188	674.4	1284.74	733.339
Q9D898	Q9D898	ARP5L_MOUSE	Arpc5l	Actin-related protein 2/3 complex subunit 5-like protein	1010.51	524.537		843.553	859.721	748.636	978.055	1135.31	976.098	604.37	796.763	803.026
Q9D8B3	Q9D8B3	CHM4B_MOUSE	Chmp4b	Charged multivesicular body protein 4b	258.347			460.884	263.044	207.153	648.135			269.754	291.35	529.948
Q9D8E6	Q9D8E6;Q564E8	RL4_MOUSE	Rpl4	Large ribosomal subunit protein uL4	626.935	449.809	464.724	2495.23	1379.08	1096.16	1278.33	1643.95	818.147	1140.09	876.136	1512.08
Q9D8N0	Q9D8N0;Q4FZK2;Q8R1N8	EF1G_MOUSE	Eef1g	Elongation factor 1-gamma	17702.8	18478.2	10174.5	9218.75	7314.3	9573.01	8726.74	17696.5	16034	11399.9	15805.2	21814.4
Q9D8S3	Q9D8S3;A0A0R4J0T8	ARFG3_MOUSE	Arfgap3	ADP-ribosylation factor GTPase-activating protein 3				125.415								224.614
Q9D8S4	Q9D8S4;Q3T9B4;Q3TAV0;Q3UD20;Q78KL9	ORN_MOUSE	Rexo2	Oligoribonuclease, mitochondrial	197.84	416.118	2426.71	718.602	1116.36	605.76	1540.52		1281.66	1139.6	1345.65	547.303
Q9D8U8	Q9D8U8;Q3TJN6;Q8C5E7	SNX5_MOUSE	Snx5	Sorting nexin-5	428.493			505.014	350.371	164.965	725.118		608.609	826.599	802.086	
Q9D8W5	Q9D8W5;B1AT36;Q3U8F5	PSD12_MOUSE	Psmd12	26S proteasome non-ATPase regulatory subunit 12	453.188	1039.29		1127.4	568.174	798.447	842.878	656.076	742.754			1135.29
Q9D8X2	Q9D8X2	CC124_MOUSE	Ccdc124	Coiled-coil domain-containing protein 124	1475.83	1934.04		773.176	637.744	1095.91	1121.25	1097.52	1169.57	928.866	1378.15	822.776
Q9D8Y0	Q9D8Y0;Q8C845	EFHD2_MOUSE	Efhd2	EF-hand domain-containing protein D2	1546.65	1390.21	2024.6	1965.55	2313.83	1878.84	2242.66	1218.15	1951.61	1534.19	1582.38	1746.1
Q9D9Q6	Q9D9Q6;B1Q2L7	CALR3_MOUSE	Calr3	Calreticulin-3				103.161								
Q9D9V3	Q9D9V3	ECHD1_MOUSE	Echdc1	Ethylmalonyl-CoA decarboxylase				859.187	1033.21	1092.77	1090.31	853.676		670.294		1358.88
Q9DA03	Q9DA03;B9EIE8	LYRM7_MOUSE	Lyrm7	Complex III assembly factor LYRM7				230.541	269.706	176.946	291.326	191.303		156.712		
Q9DB05	Q9DB05;Q9CXX1	SNAA_MOUSE	Napa	Alpha-soluble NSF attachment protein	1542.49		2354.82	2131.99	1593.85	2623.79	1739.93	1957.46		2373.76	1312.55	1739.9
Q9DB20	Q9DB20;A0A338P776;F6XVM5;Q3TF25	ATPO_MOUSE	Atp5po	ATP synthase subunit O, mitochondrial	2725.1		7213.27	12249.2	14822	8971.4	7527.05	4293.54	3216.13	4725.49	2940.91	3981.54
Q9DB27	Q9DB27	MCTS1_MOUSE	Mcts1	Malignant T-cell-amplified sequence 1	1939.44	1393.89		1364.22	1198.99	1106.19	492.54		1885.29	1043.47	1591.31	928.915
Q9DB34	Q9DB34	CHM2A_MOUSE	Chmp2a	Charged multivesicular body protein 2a	606.579	753.832		598.935	176.091	275.815	278.229	237.498	357.721	475.328	557.982	757.822
Q9DB41	Q9DB41	GHC2_MOUSE	Slc25a18	Mitochondrial glutamate carrier 2				283.994	413.119							
Q9DB60	Q9DB60;B1AS14	PXL2B_MOUSE	Prxl2b	Prostamide/prostaglandin F synthase				114.588	149.462	483.7						
Q9DB72	Q9DB72	BTBDH_MOUSE	Btbd17	BTB/POZ domain-containing protein 17	979.889	953.522	1457.95	1183.78	1122.02	1017.78	837.803	940.68	1767.58	832.289	1025.2	1511.06
Q9DB77	Q9DB77	QCR2_MOUSE	Uqcrc2	Cytochrome b-c1 complex subunit 2, mitochondrial	726.261		1128.5	1653.07	2321.58	1510.07	1728.38	939.345	1339.36	1080.72	785.873	835.998
Q9DBC7	Q9DBC7;Q3TYK4;Q3UBA7;Q8C3Z4;Q9CS50	KAP0_MOUSE	Prkar1a	cAMP-dependent protein kinase type I-alpha regulatory subunit	2183.4	1175.71	1734.85	1472.22	1674.09	1790.81	2161.38	1635.57	3616.93	2587.64	2142.49	2615.34
Q9DBE8	Q9DBE8	ALG2_MOUSE	Alg2	Alpha-1,3/1,6-mannosyltransferase ALG2				507.733				642.572	518.195			
Q9DBG3	Q9DBG3;H3BIY9;H3BKM0;Q5SWR1;H3BJ06	AP2B1_MOUSE	Ap2b1	AP-2 complex subunit beta	4582.23	4030.73	3541.86	4677.05	4658.1	3676.84	2281.76	3609.14	4718.29	6020.9	5974.08	7040.37
Q9DBG6	Q9DBG6;A2ACG7;Q3U505;Q61833	RPN2_MOUSE	Rpn2	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2	301.272			1018.85	840.056	1005.82	914.91	1024.91		1059.28	840.141	
Q9DBH5	Q9DBH5	LMAN2_MOUSE	Lman2	Vesicular integral-membrane protein VIP36				1092.26	536.389	1309.22	730.412	1980.36		873.539		
Q9DBJ1	Q9DBJ1;Q3U7Z6;Q6NWV5	PGAM1_MOUSE	Pgam1	Phosphoglycerate mutase 1	4941.54	3857.66	3839.74	4938.16	7823.71	4275.65	5304.31	3254.4	6223.06	4179.32	6975.28	4032.04
Q9DBL7	Q9DBL7	COASY_MOUSE	Coasy	Bifunctional coenzyme A synthase	835.423	541.856		792.064	1378.06	1189.36	1255.49	646.764	1525.56	1035.31	640.055	863.373
Q9DBN4	Q9DBN4;D3YXF2;D3Z1F7	P33MX_MOUSE	P33monox	Putative monooxygenase p33MONOX				324.404	217.837		347.44					371.716
Q9DBP5	Q9DBP5	KCY_MOUSE	Cmpk1	UMP-CMP kinase	2192.61	5237.34		1400.43	2039.76	1754.85	1488.58	1015.68	2087.39	1817.43	2339.07	2284.07
Q9DBR3	Q9DBR3;G3X920	ARMC8_MOUSE	Armc8	Armadillo repeat-containing protein 8				349.291		449.586						
Q9DBT5	Q9DBT5	AMPD2_MOUSE	Ampd2	AMP deaminase 2	1325.72	556.046	1404.3	1182.41	1314.6	1142.37	880.724	986.477	1284.27	1406.1	713.018	770.104
Q9DC07	Q9DC07;F6RM14	LNEBL_MOUSE	Nebl	LIM zinc-binding domain-containing Nebulette				351.075	259.488	357.555	70.2323		353.79	232.393		
Q9DC16	Q9DC16;A0A494BAK4;A0A494BAW5;F6SLP4;Q4FK22;Q69ZP5	ERGI1_MOUSE	Ergic1	Endoplasmic reticulum-Golgi intermediate compartment protein 1				1173.57	738.904	722.504	269.139	407.628		780.715		
Q9DC51	Q9DC51;Q3TJH1	GNAI3_MOUSE	Gnai3	Guanine nucleotide-binding protein G(i) subunit alpha-3				933.669	628.396	867.241	1058.9			250.109		
Q9DC61	Q9DC61;Q3TY06;Q3UDE0;Q3TTM6	MPPA_MOUSE	Pmpca	Mitochondrial-processing peptidase subunit alpha	903.525			748.083	931.812	929.961	1035.04	945.411	1037.52	1225.7	693.128	
Q9DC69	Q9DC69;A0A0R3P9C8	NDUA9_MOUSE	Ndufa9	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 9, mitochondrial	363.472			627.012	817.563	926.809	502.11	357.518		700.929		
Q9DC70	Q9DC70	NDUS7_MOUSE	Ndufs7	NADH dehydrogenase [ubiquinone] iron-sulfur protein 7, mitochondrial				303.861	514.337	509.384	674.762			369.699		
Q9DCC4	Q9DCC4	P5CR3_MOUSE	Pycr3	Pyrroline-5-carboxylate reductase 3	762.07			403.354	272.362	283.672		121.588	123.29	436.625		80.5745
Q9DCD0	Q9DCD0;Q3UAG2;Q91V28;Q91YT9	6PGD_MOUSE	Pgd	6-phosphogluconate dehydrogenase, decarboxylating	1174.91	820.67		797.727	657.037	701.115	838.453	1308.68	1033.05	1162.12	597.689	948.876
Q9DCH4	Q9DCH4;Q3U8X1;Q3UVY8;Q6IRT4;Q8BTW2	EIF3F_MOUSE	Eif3f	Eukaryotic translation initiation factor 3 subunit F	1044	821.635	949.199	351.747	132.084	379.215	224.626	693.66	146.968	512.411	369.363	477.488
Q9DCI3	Q9DCI3;A0A1Y7VJA7;A0A0G2JE93;Q3U852	STR3N_MOUSE	Stard3nl	STARD3 N-terminal-like protein					506.64	465.518	667.785			510.753	125.465	
Q9DCL8	Q9DCL8;Q8BVM6;Q9CT86;D3Z3A0	IPP2_MOUSE	Ppp1r2	Protein phosphatase inhibitor 2				100.493	114.893							
Q9DCL9	Q9DCL9;D3Z6P1;D6RCU8	PUR6_MOUSE	Paics	Bifunctional phosphoribosylaminoimidazole carboxylase/phosphoribosylaminoimidazole succinocarboxamide synthetase				389.252							456.371	
Q9DCN2	Q9DCN2;F2Z456;Q9CY59	NB5R3_MOUSE	Cyb5r3	NADH-cytochrome b5 reductase 3	1015.09	527.228		2383.49	1147.53	1570.91	1823.47	2223.16	761.109	999.115	1463.06	1017.71
Q9DCT2	Q9DCT2	NDUS3_MOUSE	Ndufs3	NADH dehydrogenase [ubiquinone] iron-sulfur protein 3, mitochondrial				1145.04	1042.63	1436.9	1430.88	1152.84	1131.2	1176.73	1312.71	845.318
Q9DCT5	Q9DCT5;A0A0R4IZW9;Q6P5I1	SDF2_MOUSE	Sdf2	Stromal cell-derived factor 2				398.462	385.418	227.794	231.232	505.559		197.031		
Q9DCW4	Q9DCW4;A0A0N4SVE0;A0A0U1RNP5;A0A0N4SWE9;A0A0U1RNR3;A0A0U1RQB4	ETFB_MOUSE	Etfb	Electron transfer flavoprotein subunit beta	2959.91	2248.48	2179.02	2931.17	2958.2	3192.79	3961.42	3125.82	2995.53	4078.62	3475.1	3680.86
Q9DCX2	Q9DCX2;B1ASE2	ATP5H_MOUSE	Atp5pd	ATP synthase subunit d, mitochondrial				573.512	195.781							
Q9EP69	Q9EP69;A0A5F8MPK9	SAC1_MOUSE	Sacm1l	Phosphatidylinositol-3-phosphatase SAC1	824.916	889.981		772.122	440.844	1134.95	591.723	1077.09		762.175	577.169	778.625
Q9EP72	Q9EP72;Q14C26	EMC7_MOUSE	Emc7	Endoplasmic reticulum membrane protein complex subunit 7				696.517	261.607	457.823						
Q9EPJ9	Q9EPJ9;Q05DE0;Q3TGS9;Q6PB94;V9GWV1;V9GXM1	ARFG1_MOUSE	Arfgap1	ADP-ribosylation factor GTPase-activating protein 1	327.269			816.912	1192.24	685.61	772.167		612.97	538.768	538.697	390.436
Q9EPK7	Q9EPK7;A0A2I3BQV5;E9PUW7	XPO7_MOUSE	Xpo7	Exportin-7				577.982	972.887	622.737	1360.47			1081.02	616.85	1340.21
Q9EPL2	Q9EPL2	CSTN1_MOUSE	Clstn1	Calsyntenin-1	2226.96	2142.58	1901.09	2090.19	1859.15	1543.65	2044.76	2535.03	2540.11	2091.77	2876.32	2622.29
Q9EPL8	Q9EPL8	IPO7_MOUSE	Ipo7	Importin-7	777.286	319.376		609.761	960.897	443.991	802.385	383.628	1236.29	595.252	1821.45	628.049
Q9EPN1	Q9EPN1	NBEA_MOUSE	Nbea	Neurobeachin	843.798			1035.35	969.046	879.698	1147.93	1263.38	1215.54	1060.94	802.879	756.909
Q9EPU0	Q9EPU0	RENT1_MOUSE	Upf1	Regulator of nonsense transcripts 1	562.13		239.533	215.395	29.9194	488.109	250.936	538.468	321.236			
Q9EPW0	Q9EPW0;D3YUD3;D3YUL8;D3Z230;E9Q9A0;F6V2U0;Q3UEQ1;A0A0A6YXS5;A0A0R4J0Q2;B7ZMQ9;E9QAD0;F6R4N2;Q0VBQ7	INP4A_MOUSE	Inpp4a	Inositol polyphosphate-4-phosphatase type I A	556.372	827.88		441.171	881.105	956.893	893.952	803.308	1311.78	1095.73	964.721	946.841
Q9EPX5	Q9EPX5;A0A0R4J1Q8;A0A0R4J1W2	FXL12_MOUSE	Fbxl12	F-box/LRR-repeat protein 12				502.509							521.484	
Q9EQ20	Q9EQ20;Q8K0L1	MMSA_MOUSE	Aldh6a1	Methylmalonate-semialdehyde/malonate-semialdehyde dehydrogenase [acylating], mitochondrial	1941.15	2812.08	3597.43	2797.21	2469.19	2431	2405.97	2081.69	2533.88	1985.91	2655.33	3177.53
Q9EQF6	Q9EQF6	DPYL5_MOUSE	Dpysl5	Dihydropyrimidinase-related protein 5	10179.3	4715.35	9350.63	13470.5	14807.1	15618.1	9853.91	8783.8	10334.8	10952.6	9181.82	11682.8
Q9EQG9	Q9EQG9;Q8BSX8	CERT_MOUSE	Cert1	Ceramide transfer protein				245.49		291.743	300.711	256.449		164.732	626.367	
Q9EQH2	Q9EQH2;Q8C4S7	ERAP1_MOUSE	Erap1	Endoplasmic reticulum aminopeptidase 1				371.429	104.752	190.909	585.11		374.591	301.243		191.862
Q9EQH3	Q9EQH3;Q3TRJ1;Q3TJ43;Q3TKU6;Q3UQJ1	VPS35_MOUSE	Vps35	Vacuolar protein sorting-associated protein 35	5645.37	4526.78	5198.67	7618.25	5747.66	6342.74	6087.57	6311.75	7111.43	7551.08	5655.29	9080.6
Q9EQK5	Q9EQK5;E9Q3X0;Q3THX5;Q8C2S9	MVP_MOUSE	Mvp	Major vault protein									304.197	461.869	309.747	
Q9EQQ9	Q9EQQ9;Q9CU60;Q05CX1	OGA_MOUSE	Oga	Protein O-GlcNAcase	1217.94			1847.34	1310.49	1242.22	1854.01	1253.42	1646.69	2265.85	1996.03	1417.55
Q9EQU5	Q9EQU5;A2BE92;A2BE93;Q3T9S3;Q5U445	SET_MOUSE	Set	Protein SET	3257.29	1140.88	4000.4	1445.94	2321.54	2065.68	2696.28	2503.55	5127.96	6549.66	4359.26	3708.99
Q9EQZ6	Q9EQZ6;A2ASW4;A2ASW8;Q571A8	RPGF4_MOUSE	Rapgef4	Rap guanine nucleotide exchange factor 4				718.801	1063.75	500.405	786.358					625.82
Q9ER00	Q9ER00;Q3TDG9;Q3TIL5	STX12_MOUSE	Stx12	Syntaxin-12	710.299	392.873		873.577	518.494	722.049	1209.86	538.735	1051.9	960.813	582.887	786.6
Q9ER58	Q9ER58;F6SLR4;Q80U51	TICN2_MOUSE	Spock2	Testican-2	1737.3	2429.69		717.315	825.056	831.021	817.678	490.8	1390.35	1048.32		1189.16
Q9ER72	Q9ER72;Q3UXN3	SYCC_MOUSE	Cars1	Cysteine--tRNA ligase, cytoplasmic	2049.25	2457.92	2719.23	1366.01	1504.45	1518.95	1238.2	2002.57	1709.73	1345.53	2090.96	1918.47
Q9ER88	Q9ER88;A0A0R4J1B9;G3X9M0	RT29_MOUSE	Dap3	Small ribosomal subunit protein mS29				80.0105						105.134		
Q9ERD7	Q9ERD7;Q9CRT0	TBB3_MOUSE	Tubb3	Tubulin beta-3 chain	19732.8	12294.4	22412.1	24180.5	27666.2	26886.8	22965.5	20211.9	20583.7	23713.1	23611	22406
Q9ERK4	Q9ERK4;E9Q1T9;E9QAX7;F6ZEW4	XPO2_MOUSE	Cse1l	Exportin-2	1386.6	604.47	1683.51	1348.17	1089.41	1311.24	786.837	1036.87	1895.35	1810.62	1523.69	1131.41
Q9ERR1	Q9ERR1	NDEL1_MOUSE	Ndel1	Nuclear distribution protein nudE-like 1				505.422	358.205	745.871			995.728			
Q9ERS2	Q9ERS2	NDUAD_MOUSE	Ndufa13	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 13	2881.59		3143.75	1893.38	3934.29	5000.51	5595.93	3821.32	5456.34	4227.06	2389.59	3464.02
Q9ERU9	Q9ERU9	RBP2_MOUSE	Ranbp2	E3 SUMO-protein ligase RanBP2	319.735	426.322		100.078		192.392		439.138				153.767
Q9ES28	Q9ES28;A0A0R4J0X8;A0A1B0GRS3;D3Z0V2	ARHG7_MOUSE	Arhgef7	Rho guanine nucleotide exchange factor 7				150.478								
Q9ES46	Q9ES46;Q3UGT9	PARVB_MOUSE	Parvb	Beta-parvin				277.448			185.352			108.237		
Q9ES52	Q9ES52	SHIP1_MOUSE	Inpp5d	Phosphatidylinositol 3,4,5-trisphosphate 5-phosphatase 1				506.404	250.018							
Q9ES56	Q9ES56;Q3V493;Q544R8	TPPC4_MOUSE	Trappc4	Trafficking protein particle complex subunit 4	1083.1	413.297		944.644	849.374	1218.42		759.413	1407.19	805.389	1226.84	931.429
Q9ES97	Q9ES97	RTN3_MOUSE	Rtn3	Reticulon-3	1598.3	1468.62	1681.48	2530.33	2440.01	1733.62	1369.48	1497.36	1098.38	1023.37	1097.64	1360
Q9ESJ4	Q9ESJ4	SPN90_MOUSE	Nckipsd	NCK-interacting protein with SH3 domain	1916.71	1136.33		1931.2	1008.95	1451.94	1988.78	3562.03	1935.75	2431.29	1322.03	1748.9
Q9ESN6	Q9ESN6;E9QKC6;Q3TPI3;Q3UHH4;Q3URK9	TRIM2_MOUSE	Trim2	Tripartite motif-containing protein 2	3386.76	4032.69	2717.15	1682.8	1216.11	1995.83	1343.06	2256.17	3066.84	1908.92	2066.76	2859.57
Q9EST1	Q9EST1	GSDMA_MOUSE	Gsdma	Gasdermin-A	715.048		4904.89	137.281	917.983	76.9811	454.392		1392.7			833.314
Q9ET01	Q9ET01;Q3UEJ6;Q3TJQ7;Q91WP9	PYGL_MOUSE	Pygl	Glycogen phosphorylase, liver form	567.073	642.571		222.888	130.768	473.267	333.318	616.453	538.663	190.724		1025.53
Q9JHG6	Q9JHG6	RCAN1_MOUSE	Rcan1	Calcipressin-1	879.383	408.602	2876.5	821.925	1047.11	1199.14	1247.04	1036.22	957.081	1014.07	1214.35	1316.07
Q9JHI5	Q9JHI5	IVD_MOUSE	Ivd	Isovaleryl-CoA dehydrogenase, mitochondrial	1323.31	960.945		1962.43	1872.23	1462.67	2356.01	1460.37	1476.44	2487.54	2472.9	1976.99
Q9JHK4	Q9JHK4;Q3UIH7;Q921J9	PGTA_MOUSE	Rabggta	Geranylgeranyl transferase type-2 subunit alpha	359.953			208.985	111.822					358.18		598.201
Q9JHR7	Q9JHR7;Q8CGB9	IDE_MOUSE	Ide	Insulin-degrading enzyme			2867.1									
Q9JHU4	Q9JHU4;Q80U36;Q8C6T5	DYHC1_MOUSE	Dync1h1	Cytoplasmic dynein 1 heavy chain 1	4902.43	4632.66	6315.76	5574.24	4653.36	5420.63	4708.44	5620.62	5657.47	5155.9	5720.94	5207.64
Q9JI75	Q9JI75;A0A1Y7VMA0;Q9CVF5;Q9CVI1	NQO2_MOUSE	Nqo2	Ribosyldihydronicotinamide dehydrogenase [quinone]			688.735		224.974							
Q9JI90	Q9JI90;G3XA54	RNF14_MOUSE	Rnf14	E3 ubiquitin-protein ligase RNF14	1332.24	923.289		815.256	885.397	1022.03	821.275	1091.06	1396.45	920.419	136.867	647.493
Q9JI91	Q9JI91;Q8K3Q4	ACTN2_MOUSE	Actn2	Alpha-actinin-2	584.307			138.637		360.622				120.787		214.141
Q9JIA1	Q9JIA1;A0A0G2JGB7;A0A0G2JGE8	LGI1_MOUSE	Lgi1	Leucine-rich glioma-inactivated protein 1		809.351	725.852	956.811	892.256	1013.26	1065.96	1289.7	473.993	972.048	635.481	696.409
Q9JIF7	Q9JIF7	COPB_MOUSE	Copb1	Coatomer subunit beta	408.56			397.589		707.724		1122.06	1100.18	525.609	1247.42	451.78
Q9JIG8	Q9JIG8	PRAF2_MOUSE	Praf2	PRA1 family protein 2	525.855			1021.3	685.398	1233.5	952.256	1615.58	568.526	822.339	1096.52	342.834
Q9JII6	Q3UJW9;Q540D7;Q80XJ7;Q9JII6	AK1A1_MOUSE	Akr1a1	Aldo-keto reductase family 1 member A1	794.463	178.961		218.701	242.567	779.047	283.245		468.718		687.741	375.846
Q9JIK9	Q9JIK9	RT34_MOUSE	Mrps34	Small ribosomal subunit protein mS34				404.07	190.047	467.371			1050.69	391.064	163.909	569.224
Q9JIS5	Q9JIS5	SV2A_MOUSE	Sv2a	Synaptic vesicle glycoprotein 2A	1551.49	2787.31	5187.68	2355.25	2503.7	3974.04	2893.99	3345.57	2914.75	3124.91	2869.93	1777.11
Q9JIX0	Q9JIX0;A0A2I3BRK6	ENY2_MOUSE	Eny2	Transcription and mRNA export factor ENY2	665.653			172.744		365.769			926.509		769.546	308.012
Q9JIX8	Q9JIX8;B8JJ91;B8JJ92;F6RJ39;Q05D19;Q52KR6;Q7TSL7;Q80TU6	ACINU_MOUSE	Acin1	Apoptotic chromatin condensation inducer in the nucleus	279.028			846.922	640.678	769.303	573.559	1002.46	638.544	364.727		
Q9JJ28	Q9JJ28	FLII_MOUSE	Flii	Protein flightless-1 homolog				169.927		212.379						
Q9JJI8	Q9JJI8;Q52KP0	RL38_MOUSE	Rpl38	Large ribosomal subunit protein eL38	1718.25	982.307	1988.5	3868.79	2154.38	1952.22	1548.21	3058.53	1810.08	1322.63	1390.69	1035.76
Q9JJK2	Q9JJK2;F6RJV6	LANC2_MOUSE	Lancl2	LanC-like protein 2	404.237			444.352	430.932	620.023	180.951		509.063	236.941	305.572	247.245
Q9JJU8	Q9JJU8;Q3U9A8	SH3L1_MOUSE	Sh3bgrl	Adapter Sh3bgrl		803.643		447.301			430.969					
Q9JJV2	Q9JJV2	PROF2_MOUSE	Pfn2	Profilin-2	13134.2	6372.02	8651.03	12476.2	17339.1	12158.3	11097.1	8954.18	12857.9	20892.7	15557	18390.1
Q9JJY3	Q9JJY3	NSMA2_MOUSE	Smpd3	Sphingomyelin phosphodiesterase 3	870.623	566.362		931.259	1065.47	1082.97	1625.96	1067.78	1000.77	1496.67	805.488	586.356
Q9JK48	Q9JK48;A0A0G2JEC4;A0A0G2JE45;A0A0G2JF57	SHLB1_MOUSE	Sh3glb1	Endophilin-B1	387.778			566.592	843.034	656.258	647.421	563.731		310.506		
Q9JK81	Q9JK81;F8WGG3;Q8R038	MYG1_MOUSE	Myg1	MYG1 exonuclease	637.311			456.324			586.078	343.438	890.611	833.034	425.93	458.525
Q9JKC6	Q9JKC6	CEND_MOUSE	Cend1	Cell cycle exit and neuronal differentiation protein 1				333.002	310.732	266.788	438.509	253.845		166.543		235.289
Q9JKD3	Q9JKD3	SCAM5_MOUSE	Scamp5	Secretory carrier-associated membrane protein 5				589.242								
